gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
SKIL,CD8T,0.0,0.0,0.4391674399999999,medium,UC_inflamed,UC_non_inflamed,46492570.0,1.3359379825942334e-201,11609,6890,1.3447050756050082e-199
SKIL,CD8T,0.0,0.0,0.4391674399999999,medium,Healthy,UC_inflamed,130164333.5,3.3638815370775706e-52,23962,11609,4.401991724598544e-51
SKIL,CD8T,0.0,0.0,0.4391674399999999,medium,UC_inflamed,CD_inflamed,9804411.5,1.3290234501625724e-45,11609,1979,1.4846308292202418e-44
SKIL,CD8T,0.0,0.0,0.4391674399999999,medium,UC_inflamed,Colitis_inflamed,67935312.5,2.734668328545321e-14,11609,12212,1.1817600469899758e-13
RPL9,CD8T,0.0,0.0,1.1361592000000005,high,UC_inflamed,UC_non_inflamed,23312651.5,0.0,11609,6890,0.0
RPL9,CD8T,0.0,0.0,1.1361592000000005,high,UC_inflamed,CD_inflamed,15888489.5,5.543033246942509e-164,11609,1979,3.834645637543346e-162
RPL9,CD8T,0.0,0.0,1.1361592000000005,high,UC_inflamed,Colitis_inflamed,80972863.0,1.2148801313294192e-80,11609,12212,2.753397764573642e-79
RPL9,CD8T,0.0,0.0,1.1361592000000005,high,Healthy,UC_inflamed,125931318.5,1.4340083106330399e-47,23962,11609,1.6863602659908804e-46
RHOH,CD8T,0.0,0.0,0.7741312,high,UC_inflamed,UC_non_inflamed,51348981.0,2.154101729210671e-275,11609,6890,3.7024341887873895e-273
RHOH,CD8T,0.0,0.0,0.7741312,high,Healthy,UC_inflamed,129059442.0,1.5301898282088135e-31,23962,11609,1.1886223500363165e-30
RHOH,CD8T,0.0,0.0,0.7741312,high,UC_inflamed,Colitis_inflamed,65965962.5,6.750106032600527e-22,11609,12212,3.87974509832375e-21
RHOH,CD8T,0.0,0.0,0.7741312,high,UC_inflamed,CD_inflamed,10138971.0,3.3017078073056068e-18,11609,1979,1.6658000763339744e-17
G3BP2,CD8T,0.0,0.0,0.841926,high,UC_inflamed,UC_non_inflamed,51536978.0,0.0,11609,6890,0.0
G3BP2,CD8T,0.0,0.0,0.841926,high,Healthy,UC_inflamed,124719473.0,2.148703817786304e-69,23962,11609,3.989494464543281e-68
G3BP2,CD8T,0.0,0.0,0.841926,high,UC_inflamed,CD_inflamed,9408852.5,3.72531791124823e-43,11609,1979,3.9182500627385546e-42
G3BP2,CD8T,0.0,0.0,0.841926,high,UC_inflamed,Colitis_inflamed,76687736.5,2.542663056684812e-33,11609,12212,2.076867095801029e-32
RPL34,CD8T,0.0,0.0,1.1363591999999998,high,UC_inflamed,UC_non_inflamed,24460249.5,0.0,11609,6890,0.0
RPL34,CD8T,0.0,0.0,1.1363591999999998,high,UC_inflamed,CD_inflamed,15563006.5,6.696575146954939e-141,11609,1979,3.610590650877445e-139
RPL34,CD8T,0.0,0.0,1.1363591999999998,high,UC_inflamed,Colitis_inflamed,78591889.5,7.967891206080251e-48,11609,12212,9.424418909659404e-47
RPL34,CD8T,0.0,0.0,1.1363591999999998,high,Healthy,UC_inflamed,134173575.0,6.254542561333124e-08,23962,11609,1.963497942540496e-07
HMGCS1,CD8T,0.0,0.0,0.40875535,medium,UC_inflamed,UC_non_inflamed,45025551.5,6.759677130765767e-159,11609,6890,4.432597727645876e-157
HMGCS1,CD8T,0.0,0.0,0.40875535,medium,UC_inflamed,CD_inflamed,9574425.5,8.095359105319872e-71,11609,1979,1.53981053963832e-69
HMGCS1,CD8T,0.0,0.0,0.40875535,medium,UC_inflamed,Colitis_inflamed,74757103.0,4.584638365128632e-37,11609,12212,4.134826727356029e-36
HMGCS1,CD8T,0.0,0.0,0.40875535,medium,Healthy,UC_inflamed,133980349.5,4.2830750867842165e-22,23962,11609,2.47697946971631e-21
ITGA1,CD8T,0.0,0.0,0.3273472,medium,Healthy,UC_inflamed,158880461.5,5.226339689570612e-184,23962,11609,4.4183832388732134e-182
ITGA1,CD8T,0.0,0.0,0.3273472,medium,UC_inflamed,UC_non_inflamed,42890549.0,2.3879431241908685e-47,11609,6890,2.790843542459647e-46
ITGA1,CD8T,0.0,0.0,0.3273472,medium,UC_inflamed,CD_inflamed,10674827.5,5.602920004481147e-15,11609,1979,2.4915286101719012e-14
ITGA1,CD8T,0.0,0.0,0.3273472,medium,UC_inflamed,Colitis_inflamed,68778988.0,8.808806833393448e-10,11609,12212,3.0757487219625682e-09
PDE4D,CD8T,0.0,0.0,0.68941428,high,UC_inflamed,UC_non_inflamed,52100227.5,0.0,11609,6890,0.0
PDE4D,CD8T,0.0,0.0,0.68941428,high,Healthy,UC_inflamed,125011011.0,2.274284457107116e-80,23962,11609,5.130599689271621e-79
PDE4D,CD8T,0.0,0.0,0.68941428,high,UC_inflamed,Colitis_inflamed,76413775.0,9.935918042754788e-36,11609,12212,8.643545620837567e-35
PDE4D,CD8T,0.0,0.0,0.68941428,high,UC_inflamed,CD_inflamed,10230095.0,5.717098065799886e-19,11609,1979,2.9656283811546092e-18
CCNH,CD8T,0.0,0.0,0.5120570799999999,high,UC_inflamed,UC_non_inflamed,49989787.5,3.0056216697613217e-296,11609,6890,5.99820780563892e-294
CCNH,CD8T,0.0,0.0,0.5120570799999999,high,UC_inflamed,Colitis_inflamed,75100782.5,2.383428841468317e-21,11609,12212,1.3437345617813919e-20
CCNH,CD8T,0.0,0.0,0.5120570799999999,high,Healthy,UC_inflamed,132780948.0,1.276384841338675e-16,23962,11609,6.056979748293759e-16
CCNH,CD8T,0.0,0.0,0.5120570799999999,high,UC_inflamed,CD_inflamed,10691592.5,1.3301148627141763e-08,11609,1979,4.3442506315173014e-08
ELL2,CD8T,0.0,0.0,0.427132466,medium,UC_inflamed,UC_non_inflamed,43966544.0,2.5929192316880747e-135,11609,6890,1.3045599570864244e-133
ELL2,CD8T,0.0,0.0,0.427132466,medium,UC_inflamed,CD_inflamed,9185934.0,1.2429101184118698e-122,11609,1979,5.360757219342036e-121
ELL2,CD8T,0.0,0.0,0.427132466,medium,Healthy,UC_inflamed,133794745.0,1.0430309988028703e-32,23962,11609,8.375555562285711e-32
ELL2,CD8T,0.0,0.0,0.427132466,medium,UC_inflamed,Colitis_inflamed,73104354.5,2.7283741623471033e-16,11609,12212,1.277079253773944e-15
LNPEP,CD8T,0.0,0.0,0.46689554,medium,UC_inflamed,UC_non_inflamed,45443613.5,4.2843718250758647e-120,11609,6890,1.7908073771826317e-118
LNPEP,CD8T,0.0,0.0,0.46689554,medium,UC_inflamed,CD_inflamed,9139870.0,9.55383025794934e-79,11609,1979,2.093393691214614e-77
LNPEP,CD8T,0.0,0.0,0.46689554,medium,UC_inflamed,Colitis_inflamed,65371250.0,1.150078251232588e-40,11609,12212,1.1359711889666258e-39
LNPEP,CD8T,0.0,0.0,0.46689554,medium,Healthy,UC_inflamed,146827683.5,6.0777932998713285e-28,23962,11609,4.2600366059288745e-27
CHD1,CD8T,0.0,0.0,0.67630315,high,UC_inflamed,UC_non_inflamed,49985282.0,1.677736352100809e-308,11609,6890,3.6562847023793684e-306
CHD1,CD8T,0.0,0.0,0.67630315,high,Healthy,UC_inflamed,124032433.0,2.4949515361212104e-97,23962,11609,7.503491034403751e-96
CHD1,CD8T,0.0,0.0,0.67630315,high,UC_inflamed,CD_inflamed,9563497.5,3.643959794209949e-43,11609,1979,3.833679937663394e-42
CHD1,CD8T,0.0,0.0,0.67630315,high,UC_inflamed,Colitis_inflamed,73989043.5,1.6355349975689399e-12,11609,12212,6.540109530936755e-12
ETF1,CD8T,0.0,0.0,0.43941954,medium,UC_inflamed,UC_non_inflamed,47359454.5,7.374428415197646e-213,11609,6890,8.117920001828987e-211
ETF1,CD8T,0.0,0.0,0.43941954,medium,Healthy,UC_inflamed,130475529.5,5.5645362611644526e-40,23962,11609,5.40772728011426e-39
ETF1,CD8T,0.0,0.0,0.43941954,medium,UC_inflamed,CD_inflamed,9839815.0,2.468531595021879e-38,11609,1979,2.297618987333257e-37
ETF1,CD8T,0.0,0.0,0.43941954,medium,UC_inflamed,Colitis_inflamed,75654229.5,1.713018224625377e-35,11609,12212,1.4802896661260766e-34
MATR3,CD8T,0.0,0.0,0.311386428,medium,UC_inflamed,Colitis_inflamed,75447507.5,1.910232180377584e-164,11609,12212,1.3266187695119012e-162
MATR3,CD8T,0.0,0.0,0.311386428,medium,UC_inflamed,UC_non_inflamed,35633054.0,1.0368582340213922e-117,11609,6890,4.194574694527636e-116
MATR3,CD8T,0.0,0.0,0.311386428,medium,Healthy,UC_inflamed,133328819.5,6.632488922390017e-80,23962,11609,1.4845897719957083e-78
MATR3,CD8T,0.0,0.0,0.311386428,medium,UC_inflamed,CD_inflamed,12214248.0,8.392981914644905e-29,11609,1979,6.0348680121151985e-28
HNRNPAB,CD8T,0.0,0.0,0.48149743,medium,UC_inflamed,CD_inflamed,8215298.5,1.995804159982904e-173,11609,1979,1.519736453736391e-171
HNRNPAB,CD8T,0.0,0.0,0.48149743,medium,UC_inflamed,Colitis_inflamed,64932361.5,1.409602538304111e-54,11609,12212,1.9396487422580066e-53
HNRNPAB,CD8T,0.0,0.0,0.48149743,medium,UC_inflamed,UC_non_inflamed,43233273.0,3.259379366269528e-52,11609,6890,4.2659329291971343e-51
HNRNPAB,CD8T,0.0,0.0,0.48149743,medium,Healthy,UC_inflamed,144609015.5,4.145739451814641e-18,23962,11609,2.0840632353676933e-17
IRF4,CD8T,0.0,0.0,0.335645195,medium,UC_inflamed,UC_non_inflamed,44304068.0,5.100204191495787e-146,11609,6890,2.899357165691481e-144
IRF4,CD8T,0.0,0.0,0.335645195,medium,UC_inflamed,Colitis_inflamed,75018218.5,5.32248317993243e-54,11609,12212,7.236078981328025e-53
IRF4,CD8T,0.0,0.0,0.335645195,medium,UC_inflamed,CD_inflamed,10010785.0,2.1241530639569277e-51,11609,1979,2.731514300145825e-50
IRF4,CD8T,0.0,0.0,0.335645195,medium,Healthy,UC_inflamed,132916578.0,2.6225496985002554e-41,23962,11609,2.6321926270937687e-40
HIST1H4C,CD8T,0.0,0.0,0.6324642299999998,high,Healthy,UC_inflamed,162054021.5,2.7747247330980537e-161,23962,11609,1.8658430825279397e-159
HIST1H4C,CD8T,0.0,0.0,0.6324642299999998,high,UC_inflamed,UC_non_inflamed,47725085.5,9.12913363466332e-151,11609,6890,5.461541500232272e-149
HIST1H4C,CD8T,0.0,0.0,0.6324642299999998,high,UC_inflamed,CD_inflamed,9923745.0,1.4538731879348743e-26,11609,1979,9.766268067441564e-26
HIST1H4C,CD8T,0.0,0.0,0.6324642299999998,high,UC_inflamed,Colitis_inflamed,67925508.0,6.87557406345743e-10,11609,12212,2.4140731276457284e-09
HMGN4,CD8T,0.0,0.0,0.407900177,medium,UC_inflamed,UC_non_inflamed,47354133.0,2.217974781339214e-276,11609,6890,3.845046701126807e-274
HMGN4,CD8T,0.0,0.0,0.407900177,medium,UC_inflamed,Colitis_inflamed,65158970.0,2.929159818595526e-47,11609,12212,3.4161864637903502e-46
HMGN4,CD8T,0.0,0.0,0.407900177,medium,UC_inflamed,CD_inflamed,9848598.5,8.625922081086023e-44,11609,1979,9.207958846416809e-43
HMGN4,CD8T,0.0,0.0,0.407900177,medium,Healthy,UC_inflamed,146114021.5,2.131354096817686e-25,23962,11609,1.378698547184353e-24
RPP21,CD8T,0.0,0.0,0.4365219999999999,medium,UC_inflamed,UC_non_inflamed,46655865.0,8.525780922837887e-225,11609,6890,1.0316130861179878e-222
RPP21,CD8T,0.0,0.0,0.4365219999999999,medium,UC_inflamed,CD_inflamed,9477599.0,3.914400100249509e-65,11609,1979,6.702967954760057e-64
RPP21,CD8T,0.0,0.0,0.4365219999999999,medium,UC_inflamed,Colitis_inflamed,66138986.0,4.817413518452044e-34,11609,12212,4.003118761398802e-33
RPP21,CD8T,0.0,0.0,0.4365219999999999,medium,Healthy,UC_inflamed,143090882.0,8.456545998224151e-10,23962,11609,2.955506028545386e-09
CLIC1,CD8T,0.0,0.0,0.6103921000000001,high,Healthy,UC_inflamed,164957189.0,3.97172842081948e-182,23962,11609,3.300551404401327e-180
CLIC1,CD8T,0.0,0.0,0.6103921000000001,high,UC_inflamed,UC_non_inflamed,45193607.0,4.588740287641461e-53,11609,6890,6.113132792825356e-52
CLIC1,CD8T,0.0,0.0,0.6103921000000001,high,UC_inflamed,CD_inflamed,10249539.0,5.5083150431397505e-15,11609,1979,2.450185432518524e-14
CLIC1,CD8T,0.0,0.0,0.6103921000000001,high,UC_inflamed,Colitis_inflamed,67455520.0,4.7996096805168895e-11,11609,12212,1.7869411633891508e-10
HSPA1A,CD8T,0.0,0.0,0.65941365,high,UC_inflamed,CD_inflamed,9355759.5,8.968959382122526e-95,11609,1979,2.5890856936562696e-93
HSPA1A,CD8T,0.0,0.0,0.65941365,high,Healthy,UC_inflamed,150751531.5,4.851217434612004e-79,23962,11609,1.0683557607606498e-77
HSPA1A,CD8T,0.0,0.0,0.65941365,high,UC_inflamed,Colitis_inflamed,73571855.0,9.774322166023508e-20,11609,12212,5.216232304453861e-19
HSPA1A,CD8T,0.0,0.0,0.65941365,high,UC_inflamed,UC_non_inflamed,41536501.0,6.412064882810337e-15,11609,6890,2.843391842548061e-14
HLA-DQB1,CD8T,0.0,0.0,0.27998812,medium,UC_inflamed,Colitis_inflamed,81195450.5,2.209944819648853e-201,11609,12212,2.218900331698553e-199
HLA-DQB1,CD8T,0.0,0.0,0.27998812,medium,Healthy,UC_inflamed,122210526.0,1.6741821013004872e-188,23962,11609,1.4757910641184648e-186
HLA-DQB1,CD8T,0.0,0.0,0.27998812,medium,UC_inflamed,UC_non_inflamed,46714461.0,3.001239289229845e-186,11609,6890,2.5944690688699217e-184
HLA-DQB1,CD8T,0.0,0.0,0.27998812,medium,UC_inflamed,CD_inflamed,13247317.5,3.479797430416221e-52,11609,1979,4.5522002775447363e-51
BRD2,CD8T,0.0,0.0,1.10774174,high,UC_inflamed,UC_non_inflamed,55124845.5,0.0,11609,6890,0.0
BRD2,CD8T,0.0,0.0,1.10774174,high,Healthy,UC_inflamed,119480027.0,5.128357405551725e-119,23962,11609,2.116663147524616e-117
BRD2,CD8T,0.0,0.0,1.10774174,high,UC_inflamed,Colitis_inflamed,80357870.0,7.910065350657466e-81,11609,12212,1.7995705957386425e-79
BRD2,CD8T,0.0,0.0,1.10774174,high,UC_inflamed,CD_inflamed,9264191.5,1.4861968019537108e-46,11609,1979,1.7001846494860428e-45
RPS10,CD8T,0.0,0.0,1.3201098,high,UC_inflamed,UC_non_inflamed,24114742.5,0.0,11609,6890,0.0
RPS10,CD8T,0.0,0.0,1.3201098,high,UC_inflamed,Colitis_inflamed,78971136.5,1.0825445899496673e-64,11609,12212,1.836551208378741e-63
RPS10,CD8T,0.0,0.0,1.3201098,high,Healthy,UC_inflamed,129651397.5,6.0810801722632166e-30,23962,11609,4.51379435748256e-29
RPS10,CD8T,0.0,0.0,1.3201098,high,UC_inflamed,CD_inflamed,12659678.0,3.888062806785603e-15,11609,1979,1.739029952600387e-14
CDKN1A,CD8T,0.0,0.0,0.45445883,medium,UC_inflamed,UC_non_inflamed,48730046.5,0.0,11609,6890,0.0
CDKN1A,CD8T,0.0,0.0,0.45445883,medium,UC_inflamed,Colitis_inflamed,77860163.0,9.646156652602224e-81,11609,12212,2.1889721416113685e-79
CDKN1A,CD8T,0.0,0.0,0.45445883,medium,Healthy,UC_inflamed,132426036.0,1.0178791055794507e-24,23962,11609,6.4435136179226665e-24
CDKN1A,CD8T,0.0,0.0,0.45445883,medium,UC_inflamed,CD_inflamed,10757607.5,3.4882270711195662e-09,11609,1979,1.1765497398923644e-08
EEF1A1,CD8T,0.0,0.0,0.3088695000000001,medium,UC_inflamed,Colitis_inflamed,52987237.5,1.691781575228759e-249,11609,12212,2.4523980440197267e-247
EEF1A1,CD8T,0.0,0.0,0.3088695000000001,medium,UC_inflamed,UC_non_inflamed,35560373.5,1.578847826946662e-36,11609,6890,1.402114378438158e-35
EEF1A1,CD8T,0.0,0.0,0.3088695000000001,medium,UC_inflamed,CD_inflamed,10277723.5,6.484130199162194e-14,11609,1979,2.754818815984044e-13
EEF1A1,CD8T,0.0,0.0,0.3088695000000001,medium,Healthy,UC_inflamed,144045550.5,4.7606425996913425e-08,23962,11609,1.5055798654471185e-07
PNRC1,CD8T,0.0,0.0,1.1363556,high,UC_inflamed,Colitis_inflamed,42736193.5,0.0,11609,12212,0.0
PNRC1,CD8T,0.0,0.0,1.1363556,high,UC_inflamed,CD_inflamed,6381493.0,1.0225925124837074e-226,11609,1979,1.2533373221879838e-224
PNRC1,CD8T,0.0,0.0,1.1363556,high,UC_inflamed,UC_non_inflamed,45033919.0,1.4412643103084576e-49,11609,6890,1.7748556138184518e-48
PNRC1,CD8T,0.0,0.0,1.1363556,high,Healthy,UC_inflamed,148622771.0,1.0694401986294433e-26,23962,11609,7.213659909083258e-26
SCML4,CD8T,0.0,0.0,0.48202004,medium,UC_inflamed,UC_non_inflamed,46631464.5,2.1162880767186887e-156,11609,6890,1.3503494245465326e-154
SCML4,CD8T,0.0,0.0,0.48202004,medium,Healthy,UC_inflamed,155835927.0,1.4402108829897168e-104,23962,11609,4.847355542434564e-103
SCML4,CD8T,0.0,0.0,0.48202004,medium,UC_inflamed,Colitis_inflamed,61527678.0,2.97527841037138e-98,11609,12212,9.094108711146532e-97
SCML4,CD8T,0.0,0.0,0.48202004,medium,UC_inflamed,CD_inflamed,9573429.0,1.7918781971265102e-48,11609,1979,2.1547224941926715e-47
EZR,CD8T,0.0,0.0,1.34815082,high,UC_inflamed,UC_non_inflamed,55414596.5,0.0,11609,6890,0.0
EZR,CD8T,0.0,0.0,1.34815082,high,UC_inflamed,CD_inflamed,8559250.0,2.414423433152693e-78,11609,1979,5.258897672562095e-77
EZR,CD8T,0.0,0.0,1.34815082,high,Healthy,UC_inflamed,124631663.5,6.216837988843226e-63,23962,11609,1.0187441576141653e-61
EZR,CD8T,0.0,0.0,1.34815082,high,UC_inflamed,Colitis_inflamed,73816714.5,8.299693292626565e-09,11609,12212,2.7445805198503313e-08
TRA2A,CD8T,0.0,0.0,0.4842954699999999,medium,UC_inflamed,UC_non_inflamed,46150936.0,3.0563740308440517e-125,11609,6890,1.361252869655516e-123
TRA2A,CD8T,0.0,0.0,0.4842954699999999,medium,UC_inflamed,CD_inflamed,9500806.5,4.17564264161944e-50,11609,1979,5.211867375283351e-49
TRA2A,CD8T,0.0,0.0,0.4842954699999999,medium,UC_inflamed,Colitis_inflamed,65651133.0,1.364965650326299e-32,11609,12212,1.092637397410659e-31
TRA2A,CD8T,0.0,0.0,0.4842954699999999,medium,Healthy,UC_inflamed,133157336.0,4.782551661902003e-17,23962,11609,2.3062848314199403e-16
HERPUD2,CD8T,0.0,0.0,0.51067116,high,UC_inflamed,CD_inflamed,8405719.5,3.691641910600497e-139,11609,1979,1.9372399143115343e-137
HERPUD2,CD8T,0.0,0.0,0.51067116,high,UC_inflamed,UC_non_inflamed,43990627.5,3.5075702886893342e-68,11609,6890,6.365005014010334e-67
HERPUD2,CD8T,0.0,0.0,0.51067116,high,UC_inflamed,Colitis_inflamed,64651461.0,1.7005906466389521e-53,11609,12212,2.284428423064503e-52
HERPUD2,CD8T,0.0,0.0,0.51067116,high,Healthy,UC_inflamed,145768985.5,1.1148335563732266e-22,23962,11609,6.582970750674934e-22
STK17A,CD8T,0.0,0.0,0.6387415999999999,high,UC_inflamed,Colitis_inflamed,52426554.0,1.3518207203974403e-287,11609,12212,2.5256464851509022e-285
STK17A,CD8T,0.0,0.0,0.6387415999999999,high,UC_inflamed,CD_inflamed,7861713.0,2.9904998402504637e-127,11609,1979,1.3624328126515905e-125
STK17A,CD8T,0.0,0.0,0.6387415999999999,high,Healthy,UC_inflamed,157117919.5,9.164779657984516e-98,23962,11609,2.776500684571871e-96
STK17A,CD8T,0.0,0.0,0.6387415999999999,high,UC_inflamed,UC_non_inflamed,41639265.5,2.2178131640263889e-07,11609,6890,6.728685456105531e-07
MRPS24,CD8T,0.0,0.0,0.2967214489999999,medium,UC_inflamed,UC_non_inflamed,45770504.5,2.4281398361619387e-211,11609,6890,2.642242706850542e-209
MRPS24,CD8T,0.0,0.0,0.2967214489999999,medium,UC_inflamed,Colitis_inflamed,65571122.0,6.251909701836622e-48,11609,12212,7.414359775263535e-47
MRPS24,CD8T,0.0,0.0,0.2967214489999999,medium,UC_inflamed,CD_inflamed,10274032.5,7.78597287014924e-30,11609,1979,5.759374107741756e-29
MRPS24,CD8T,0.0,0.0,0.2967214489999999,medium,Healthy,UC_inflamed,142204914.5,1.68187964587818e-07,23962,11609,5.138323379847878e-07
PPIA,CD8T,0.0,0.0,1.0345513,high,UC_inflamed,Colitis_inflamed,44229329.0,0.0,11609,12212,0.0
PPIA,CD8T,0.0,0.0,1.0345513,high,UC_inflamed,UC_non_inflamed,50552906.5,1.6714785893727095e-202,11609,6890,1.6919649705749522e-200
PPIA,CD8T,0.0,0.0,1.0345513,high,Healthy,UC_inflamed,160939998.5,1.048420710329862e-128,23962,11609,4.8631381163198235e-127
PPIA,CD8T,0.0,0.0,1.0345513,high,UC_inflamed,CD_inflamed,7643372.5,1.7571556107753554e-126,11609,1979,7.93800592188979e-125
NAMPT,CD8T,0.0,0.0,0.57340041,high,UC_inflamed,UC_non_inflamed,49380355.5,0.0,11609,6890,0.0
NAMPT,CD8T,0.0,0.0,0.57340041,high,Healthy,UC_inflamed,125777652.0,3.1191952445004305e-91,23962,11609,8.523013134149887e-90
NAMPT,CD8T,0.0,0.0,0.57340041,high,UC_inflamed,Colitis_inflamed,77944141.0,4.41766854971611e-73,11609,12212,8.728567291519808e-72
NAMPT,CD8T,0.0,0.0,0.57340041,high,UC_inflamed,CD_inflamed,9876958.0,7.325622099697804e-35,11609,1979,6.224498465528814e-34
HBP1,CD8T,0.0,0.0,0.52229215,high,UC_inflamed,UC_non_inflamed,47372960.5,4.435829280894871e-198,11609,6890,4.306150124702345e-196
HBP1,CD8T,0.0,0.0,0.52229215,high,UC_inflamed,CD_inflamed,9322251.5,2.953329747002689e-61,11609,1979,4.6860468547269276e-60
HBP1,CD8T,0.0,0.0,0.52229215,high,Healthy,UC_inflamed,128999533.0,6.422493606928132e-52,23962,11609,8.353598735226746e-51
HBP1,CD8T,0.0,0.0,0.52229215,high,UC_inflamed,Colitis_inflamed,74937257.5,3.464829539202178e-24,11609,12212,2.154481842812783e-23
IFRD1,CD8T,0.0,0.0,0.6230570799999999,high,UC_inflamed,UC_non_inflamed,49592708.0,1.1184162653238664e-274,11609,6890,1.9100841943839736e-272
IFRD1,CD8T,0.0,0.0,0.6230570799999999,high,UC_inflamed,Colitis_inflamed,79607780.0,3.961030516949837e-93,11609,12212,1.1144723353507532e-91
IFRD1,CD8T,0.0,0.0,0.6230570799999999,high,Healthy,UC_inflamed,125347308.5,3.2802765242929244e-79,23962,11609,7.24278220780608e-78
IFRD1,CD8T,0.0,0.0,0.6230570799999999,high,UC_inflamed,CD_inflamed,9719581.0,3.321691704941031e-36,11609,1979,2.92406913955044e-35
ARF5,CD8T,0.0,0.0,0.52924478,high,UC_inflamed,UC_non_inflamed,48677633.0,7.556437184008356e-212,11609,6890,8.256202228524736e-210
ARF5,CD8T,0.0,0.0,0.52924478,high,UC_inflamed,CD_inflamed,9725151.5,6.715355357284798e-35,11609,1979,5.708973713527854e-34
ARF5,CD8T,0.0,0.0,0.52924478,high,UC_inflamed,Colitis_inflamed,66746580.0,1.1019204023690751e-18,11609,12212,5.659298450205355e-18
ARF5,CD8T,0.0,0.0,0.52924478,high,Healthy,UC_inflamed,145639316.5,3.706922145213769e-16,23962,11609,1.7269303196027697e-15
ZYX,CD8T,0.0,0.0,0.50429132,high,Healthy,UC_inflamed,161952904.0,7.832322347790389e-193,23962,11609,7.274483933746495e-191
ZYX,CD8T,0.0,0.0,0.50429132,high,UC_inflamed,Colitis_inflamed,58061742.0,1.5265899854799794e-182,11609,12212,1.2758553044190489e-180
ZYX,CD8T,0.0,0.0,0.50429132,high,UC_inflamed,CD_inflamed,8673902.5,1.209543383837008e-105,11609,1979,4.129679074983043e-104
ZYX,CD8T,0.0,0.0,0.50429132,high,UC_inflamed,UC_non_inflamed,45052629.5,4.9794887316910404e-95,11609,6890,1.4452093354457418e-93
INSIG1,CD8T,0.0,0.0,0.8158845,high,UC_inflamed,UC_non_inflamed,47957673.0,8.951718245672334e-232,11609,6890,1.1432785277284134e-229
INSIG1,CD8T,0.0,0.0,0.8158845,high,UC_inflamed,CD_inflamed,8436509.0,1.2406145529080336e-117,11609,1979,5.01634380481644e-116
INSIG1,CD8T,0.0,0.0,0.8158845,high,Healthy,UC_inflamed,131435381.0,2.5768235255502067e-29,23962,11609,1.8788366026342846e-28
INSIG1,CD8T,0.0,0.0,0.8158845,high,UC_inflamed,Colitis_inflamed,74399895.5,2.7702653162812483e-18,11609,12212,1.4011407235321116e-17
DUSP4,CD8T,0.0,0.0,0.71449876,high,Healthy,UC_inflamed,111621797.0,0.0,23962,11609,0.0
DUSP4,CD8T,0.0,0.0,0.71449876,high,UC_inflamed,UC_non_inflamed,51415166.5,0.0,11609,6890,0.0
DUSP4,CD8T,0.0,0.0,0.71449876,high,UC_inflamed,Colitis_inflamed,88373002.0,0.0,11609,12212,0.0
DUSP4,CD8T,0.0,0.0,0.71449876,high,UC_inflamed,CD_inflamed,13813571.5,2.4755666635716933e-66,11609,1979,4.337358694171248e-65
RPS20,CD8T,0.0,0.0,1.9069383,high,UC_inflamed,UC_non_inflamed,17644339.5,0.0,11609,6890,0.0
RPS20,CD8T,0.0,0.0,1.9069383,high,UC_inflamed,Colitis_inflamed,83012452.5,9.211975815180518e-117,11609,12212,3.685934670893969e-115
RPS20,CD8T,0.0,0.0,1.9069383,high,UC_inflamed,CD_inflamed,14830279.0,3.6345691943555386e-96,11609,1979,1.0740318692678155e-94
RPS20,CD8T,0.0,0.0,1.9069383,high,Healthy,UC_inflamed,124536462.5,3.368353862243944e-58,23962,11609,5.0136172783215083e-57
RPL7,CD8T,0.0,0.0,1.9394023,high,UC_inflamed,UC_non_inflamed,16155949.5,0.0,11609,6890,0.0
RPL7,CD8T,0.0,0.0,1.9394023,high,UC_inflamed,CD_inflamed,15630028.0,1.1768038469609786e-145,11609,1979,6.654643944981237e-144
RPL7,CD8T,0.0,0.0,1.9394023,high,Healthy,UC_inflamed,121112120.0,2.6358547716267267e-87,23962,11609,6.730686712707854e-86
RPL7,CD8T,0.0,0.0,1.9394023,high,UC_inflamed,Colitis_inflamed,78857233.0,4.3591773526621417e-51,11609,12212,5.564723467392501e-50
UQCRB,CD8T,0.0,0.0,0.4865401,medium,Healthy,UC_inflamed,112688162.0,4.0414472305127376e-191,23962,11609,3.6918608988886926e-189
UQCRB,CD8T,0.0,0.0,0.4865401,medium,UC_inflamed,Colitis_inflamed,81867190.5,4.188147013639467e-97,11609,12212,1.2541857131770848e-95
UQCRB,CD8T,0.0,0.0,0.4865401,medium,UC_inflamed,UC_non_inflamed,34377978.5,2.180629191944239e-58,11609,6890,3.257190979063436e-57
UQCRB,CD8T,0.0,0.0,0.4865401,medium,UC_inflamed,CD_inflamed,13588344.5,2.680256595020035e-39,11609,1979,2.559474204731554e-38
